secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
3747,82,0,27.045,36.4135,0,222,16.8,-0.25103300,51.46104700,0,-0.100959,25,0,-255,0,0,0,0,0,0,0,0
3748,85,0,27.0552,36.5031,0,233,16.8,-0.25098000,51.46113200,0,-0.100959,25,0,-255,0,0,0,0,0,0,0,0
3749,83,0,27.0654,36.6866,0,186,16.8,-0.25092500,51.46121700,0,0,25,0,-255,0,0,0,0,0,0,0,0
3750,83,0,27.0755,36.3157,0,189,16.8,-0.25087000,51.46130100,0,0,25,0,-255,0,0,0,0,0,0,0,0
3751,82,0,27.0857,36.8765,0,185,16.8,-0.25081700,51.46138700,0,0,25,0,-255,0,0,0,0,0,0,0,0
3752,83,0,27.0957,36.0397,0,185,16.7,-0.25076500,51.46147100,0,-0.198754,25,0,-255,0,0,0,0,0,0,0,0
3753,84,0,27.1059,36.5941,0,163,16.7,-0.25071100,51.46155600,0,-0.198754,25,0,-255,0,0,0,0,0,0,0,0
3754,82,0,27.1161,36.876,0,150,16.6,-0.25065400,51.46164100,0,-0.296379,25,0,-255,0,0,0,0,0,0,0,0
3755,82,0,27.1262,36.4106,0,136,16.6,-0.25059800,51.46172500,0,-0.296379,25,0,-255,0,0,0,0,0,0,0,0
3756,81,0,27.1362,35.8509,0,117,16.5,-0.25054400,51.46180800,0,-0.396795,25,0,-255,0,0,0,0,0,0,0,0
3757,82,0,27.146,35.203,0,152,16.5,-0.25049300,51.46189000,0,-0.29793,25,0,-255,0,0,0,0,0,0,0,0
3758,81,0,27.1556,34.7397,0,181,16.4,-0.25044300,51.46197100,0,-0.401558,25,0,-255,0,0,0,0,0,0,0,0
3759,81,0,27.1654,35.2938,0,199,16.4,-0.25039100,51.46205300,0,-0.401558,25,0,-255,0,0,0,0,0,0,0,0
3760,81,0,27.1752,35.2938,0,194,16.3,-0.25033900,51.46213500,0,-0.503559,25,0,-255,0,0,0,0,0,0,0,0
3761,80,0,27.1851,35.4801,0,178,16.3,-0.25028500,51.46221700,0,-0.503559,25,0,-255,0,0,0,0,0,0,0,0
3762,80,0,27.1948,35.0152,0,141,16.2,-0.25023200,51.46229800,0,-0.506482,25,0,-255,0,0,0,0,0,0,0,0
3763,78,0,27.2043,34.0859,0,120,16.2,-0.25018100,51.46237700,0,-0.506482,25,0,-255,0,0,0,0,0,0,0,0
3764,80,0,27.2139,34.5505,0,145,16.1,-0.25012900,51.46245700,0,-0.513053,25,0,-255,0,0,0,0,0,0,0,0
3765,78,0,27.2232,33.6215,0,157,16.1,-0.25007900,51.46253500,0,-0.513053,25,0,-255,0,0,0,0,0,0,0,0
3766,78,0,27.2327,34.1037,0,160,16,-0.25002400,51.46261300,0,-0.518197,25,0,-255,0,0,0,0,0,0,0,0
3767,79,0,27.2423,34.7407,0,189,15.9,-0.24997000,51.46269300,0,-0.621822,25,0,-255,0,0,0,0,0,0,0,0
3768,84,0,27.2519,34.4576,0,161,15.8,-0.24991900,51.46277300,0,-0.62267,25,0,-255,0,0,0,0,0,0,0,0
3769,85,0,27.2613,33.9936,0,172,15.6,-0.24986900,51.46285200,0,-0.834475,25,0,-255,0,0,0,0,0,0,0,0
3770,76,0,27.2707,33.6215,0,158,15.5,-0.24981900,51.46293000,0,-0.839548,25,0,-255,0,0,0,0,0,0,0,0
3771,76,0,27.28,33.4397,0,191,15.4,-0.24977100,51.46300800,0,-0.947205,25,0,-255,0,0,0,0,0,0,0,0
3772,76,0,27.2891,32.9768,0,181,15.3,-0.24972400,51.46308500,0,-0.95356,25,0,-255,0,0,0,0,0,0,0,0
3773,76,0,27.2983,33.0662,0,166,15.1,-0.24967600,51.46316200,0,-1.1713,25,0,-255,0,0,0,0,0,0,0,0
3774,76,0,27.3076,33.5298,0,147,15,-0.24962700,51.46324000,0,-1.17448,25,0,-255,0,0,0,0,0,0,0,0
3775,74,0,27.3169,33.5298,0,137,14.8,-0.24957800,51.46331800,0,-1.38921,25,0,-255,0,0,0,0,0,0,0,0
3776,77,0,27.3261,32.7855,0,141,14.7,-0.24952900,51.46339400,0,-1.39346,25,0,-255,0,0,0,0,0,0,0,0
3777,75,0,27.3352,33.0662,0,123,14.5,-0.24948100,51.46347100,0,-1.50758,25,0,-255,0,0,0,0,0,0,0,0
3778,80,0,27.3447,33.9028,0,113,14.3,-0.24943200,51.46355000,0,-1.61547,25,0,-255,0,0,0,0,0,0,0,0
3779,78,0,27.3539,33.4403,0,90,14.1,-0.24938000,51.46362700,0,-1.61898,25,0,-255,0,0,0,0,0,0,0,0
3780,60,0,27.3635,34.275,0,48,13.9,-0.24932700,51.46370600,0,-1.72197,25,0,-255,0,0,0,0,0,0,0,0
3781,67,0,27.3732,34.9394,0,0,13.7,-0.24927900,51.46378800,0,-1.82038,25,0,-255,0,0,0,0,0,0,0,0
3782,67,0,27.383,35.4011,0,0,13.4,-0.24923000,51.46387100,0,-2.01629,25,0,-255,0,0,0,0,0,0,0,0
3783,67,0,27.3927,34.7717,0,0,13.2,-0.24918400,51.46395300,0,-2.00561,25,0,-255,0,0,0,0,0,0,0,0
3784,0,0,27.4023,34.6508,0,0,13,-0.24913500,51.46403400,0,-2.10603,25,0,-255,0,0,0,0,0,0,0,0
3785,0,0,27.4119,34.5503,0,0,12.8,-0.24908300,51.46411400,0,-2.09969,25,0,-255,0,0,0,0,0,0,0,0
3786,11,0,27.4214,34.1883,0,0,12.5,-0.24903500,51.46419400,0,-2.30578,25,0,-255,0,0,0,0,0,0,0,0
3787,11,0,27.431,34.5636,0,0,12.3,-0.24898700,51.46427500,0,-2.29635,25,0,-255,0,0,0,0,0,0,0,0
3788,11,0,27.4405,34.1018,0,0,12.1,-0.24894000,51.46435500,0,-2.29511,25,0,-255,0,0,0,0,0,0,0,0
3789,0,0,27.4497,33.3511,0,0,11.8,-0.24889300,51.46443300,0,-2.40362,25,0,-255,0,0,0,0,0,0,0,0
3790,0,0,27.4586,31.857,0,0,11.6,-0.24884600,51.46450700,0,-2.41957,25,0,-255,0,0,0,0,0,0,0,0
3791,0,0,27.467,30.3772,0,0,11.4,-0.24880300,51.46457800,0,-2.45052,25,0,-255,0,0,0,0,0,0,0,0
3792,0,0,27.475,28.793,0,0,11.2,-0.24876100,51.46464500,0,-2.3955,25,0,-255,0,0,0,0,0,0,0,0
3793,9,0,27.4823,26.2841,0,26,11,-0.24872200,51.46470600,0,-2.46237,25,0,-255,0,0,0,0,0,0,0,0
3794,9,0,27.4886,22.6673,0,0,10.8,-0.24869000,51.46475900,0,-2.57222,25,0,-255,0,0,0,0,0,0,0,0
3795,39,0,27.4941,19.6064,0,0,10.7,-0.24866300,51.46480500,0,-2.54744,25,0,-255,0,0,0,0,0,0,0,0
3796,39,0,27.4985,16.0878,0,0,10.6,-0.24864200,51.46484300,0,-2.45532,25,0,-255,0,0,0,0,0,0,0,0
3797,39,0,27.5017,11.3581,0,0,10.5,-0.24862800,51.46487000,0,-2.56396,25,0,-255,0,0,0,0,0,0,0,0
3798,0,0,27.5037,7.43408,0,0,10.5,-0.24861600,51.46488700,0,-2.35283,25,0,-255,0,0,0,0,0,0,0,0
3799,0,0,27.5051,4.73674,0,0,10.4,-0.24860900,51.46489800,0,-2.78902,25,0,-255,0,0,0,0,0,0,0,0
3800,0,0,27.5062,4.11824,0,0,10.4,-0.24860100,51.46490700,0,-2.56301,25,0,-255,0,0,0,0,0,0,0,0
3801,10,0,27.5072,3.77304,0,0,10.4,-0.24859300,51.46491500,0,-2.32599,25,0,-255,0,0,0,0,0,0,0,0
3802,49,0,27.5083,3.6461,0,0,10.3,-0.24858200,51.46492100,0,-3.06328,25,0,-255,0,0,0,0,0,0,0,0
3803,49,0,27.5094,4.09971,0,0,10.3,-0.24857000,51.46492800,0,-2.78935,25,0,-255,0,0,0,0,0,0,0,0
3804,0,0,27.51,2.19153,0,0,10.3,-0.24856400,51.46493200,0,-2.47171,25,0,-255,0,0,0,0,0,0,0,0
3805,0,0,27.5102,0.848516,0,0,10.3,-0.24856100,51.46493100,0,-2.2881,25,0,-255,0,0,0,0,0,0,0,0
3843,0,0,27.5155,0.496673,0,0,10.2,-0.24855500,51.46497800,0,-2.25507,25,0,-255,0,0,0,0,0,0,0,0
3844,0,0,27.5181,9.37098,0,0,10.1,-0.24854800,51.46500100,0,-2.32228,25,0,-255,0,0,0,0,0,0,0,0
3845,17,0,27.5211,10.9011,0,15,10,-0.24853500,51.46502700,0,-2.65252,25,0,-255,0,0,0,0,0,0,0,0
3846,50,0,27.5248,13.4202,0,180,10,-0.24850800,51.46505600,0,-1.89251,25,0,-255,0,0,0,0,0,0,0,0
3847,67,0,27.5294,16.3138,0,378,9.9,-0.24845900,51.46508300,0,-2.11318,25,0,-255,0,0,0,0,0,0,0,0
3848,82,0,27.5348,19.5001,0,545,9.9,-0.24838700,51.46510200,0,-2.11318,25,0,-255,0,0,0,0,0,0,0,0
3849,87,0,27.5411,22.6719,0,519,9.8,-0.24829700,51.46511000,0,-1.28461,25,0,-255,0,0,0,0,0,0,0,0
3850,97,0,27.5483,26.047,0,551,9.7,-0.24819300,51.46511600,0,-1.42282,25,0,-255,0,0,0,0,0,0,0,0
3851,104,0,27.5561,27.8663,0,446,9.7,-0.24808200,51.46512400,0,-1.42282,25,0,-255,0,0,0,0,0,0,0,0
3852,127,0,27.5642,29.3995,0,416,9.6,-0.24796500,51.46513300,0,-1.54527,25,0,-255,0,0,0,0,0,0,0,0
3853,74,0,27.573,31.5471,0,132,9.6,-0.24783900,51.46514000,0,-1.35453,25,0,-255,0,0,0,0,0,0,0,0
